# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
# Manuscript SHA-256: 3635091793cb04f0660c9c152ccdcb7ba58792167f68399848730c46814a8f93
key	line	section	env	label	status	decls	sentence
7916c8696def	1326	MF quotients of unit groups	proof	cor:leavitt-mf-quotient	formalized	GroupApproximation.LeavittMFQuotientUnitsGL.PrintedLeavittUnitsRightModuleIso GroupApproximation.LeavittMFQuotientUnitsGL.printedLeavittUnitsRightModuleIso GroupApproximation.LeavittMFQuotientUnitsGL.rightModuleEquiv GroupApproximation.LeavittMFQuotientUnitsGL.rightModuleEquiv_apply GroupApproximation.LeavittMFQuotientUnitsGL.rightModuleEquiv_symm_apply GroupApproximation.LeavittMFQuotientUnitsGL.endEquiv GroupApproximation.LeavittMFQuotientUnitsGL.endEquiv_apply_eq_mulVec GroupApproximation.LeavittMFQuotientUnitsGL.endMatrixEquiv GroupApproximation.LeavittMFQuotientUnitsGL.endMatrixEquiv_apply GroupApproximation.LeavittMFQuotientUnitsGL.unitsEquivGLPrinted GroupApproximation.LeavittMFQuotientUnitsGL.unitsEquivGLPrinted_val_eq_unitsEquivGL	The maps $x\mapsto(t_1x,\dots,t_dx)$ and $(y_1,\dots,y_d)\mapsto\sum_is_iy_i$ are mutually inverse isomorphisms of right $R$-modules between $R$ and $R^d$, so $R\cong M_d(R)$ and $H\cong\GL_d(R)$.
3c68c15758e8	1326	MF quotients of unit groups	proof	cor:leavitt-mf-quotient	formalized	GroupApproximation.LeavittMFQuotientSentences.manuscriptSentence_theoremIdentifiesRadicalAndQuotient	Theorem~\ref{thm:mf-quotient-units} identifies the radical with $[H,H]$ and the quotient with $K_1(R)$.
4321530b3fec	1326	MF quotients of unit groups	proof	cor:leavitt-mf-quotient	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.KhanhThanhDiagonal.printedKhanhThanhDecomposition_everyArity GroupApproximation.Manuscript.OneSidedMFRadical.KhanhThanhDiagonal.scalarSurjective_everyArity GroupApproximation.Manuscript.OneSidedMFRadical.LeavittKOneFormula.scalarKernel GroupApproximation.LeavittKOneFormulaSentences.manuscriptLeavittKOneFormula GroupApproximation.LeavittMFQuotientDiagonalSentence.PrintedKhanhThanhSentence GroupApproximation.LeavittMFQuotientDiagonalSentence.manuscriptSentence_khanhThanhPrinted GroupApproximation.LeavittMFQuotientDiagonalSentence.mem_printedDiagonal_iff GroupApproximation.Manuscript.OneSidedMFRadical.KhanhThanhDiagonal.printedDiagonal	Khanh--Thanh show that $\GL_d(R)=\EL_d(R)D_d(k)$, where $D_d(k)$ is the abelian group of diagonal matrices with entries in $k^\times$, which normalizes $\EL_d(R)$, and that $K_1(R)\cong k^\times/(k^\times)^{d-1}$~\cite[proof of Theorem~7.2]{KhanhThanh}.
f6962254d259	1326	MF quotients of unit groups	proof	cor:leavitt-mf-quotient	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.KhanhThanhDiagonal.manuscriptSentence_commutatorInElementaryPrinted GroupApproximation.LeavittMFQuotientBothInclusions.PrintedLeavittBothInclusions GroupApproximation.LeavittMFQuotientBothInclusions.manuscriptSentence_bothInclusionsPrinted GroupApproximation.LeavittMFQuotientBothInclusions.PrintedElementaryLeCommutator GroupApproximation.LeavittMFQuotientBothInclusions.printedElementaryLeCommutator_closed	So $[H,H]\le\EL_d(R)$, while $\EL_d(R)\le[H,H]$ because every homomorphism from $\EL_d(R)$ to an MF group is trivial (Theorem~\ref{thm:full-defect-ring}).
6d3ca647302e	1339	MF quotients of unit groups		cor:leavitt-mf-quotient	formalized	GroupApproximation.LeavittKOneQuotientEvaluations.PrintedLeavittQuotientTrivialRankTwo GroupApproximation.LeavittKOneQuotientEvaluations.manuscriptSentence_quotientTrivialRankTwo GroupApproximation.LeavittKOneQuotientEvaluations.PrintedLeavittQuotientCyclicFiniteField GroupApproximation.LeavittKOneQuotientEvaluations.manuscriptSentence_quotientCyclicFiniteField GroupApproximation.LeavittScalarQuotient.manuscriptSentence_leavittScalarQuotientRankTwo GroupApproximation.LeavittScalarQuotient.manuscriptSentence_leavittScalarQuotientFiniteField GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingEJZUnconditional.manuscriptLeavittMFQuotientTwoAllCharacteristics	For $d=2$ the quotient is trivial for every countable field $k$, so every homomorphism from $L_k(1,2)^\times$ to an MF group is trivial. For $k=\mathbb F_q$ the quotient is cyclic of order $\gcd(q-1,d-1)$.
d59fc0887768	1346	Chain recurrence and exact MF radicals		sec:chain-core	formalized	GroupApproximation.ChainCore.DynamicRankBudget.PrintedChainCoreOpening GroupApproximation.ChainCore.DynamicRankBudget.printedChainCoreOpening_closed GroupApproximation.ChainCore.ChainCoreClosures.printedCoreMFRadical_closed GroupApproximation.defectIdeal_eq_transientIdeal_chainRecurrentSet GroupApproximation.ChainCore.chainRecurrentSet_nonempty	The torsion-defect argument can identify the whole MF radical even when the defect ideal is proper.
753b90beed12	1346	Chain recurrence and exact MF radicals		sec:chain-core	structural	GroupApproximation.ClopenCrossedProduct	We give such a computation for algebraic crossed products arising from zero-dimensional dynamics.
275bedb28f9f	1350	Chain recurrence and exact MF radicals		sec:chain-core	definition	GroupApproximation.ClopenCrossedProduct GroupApproximation.ClopenCoeff	Let $X$ be a nonempty compact metrizable zero-dimensional space, and let $T\colon X\to X$ be a homeomorphism.
752564275a33	1350	Chain recurrence and exact MF radicals		sec:chain-core	definition	GroupApproximation.ClopenCrossedProduct GroupApproximation.ClopenCoeff GroupApproximation.ClopenCrossedProduct.coeff GroupApproximation.ClopenCrossedProduct.unit GroupApproximation.ClopenCrossedProduct.unit_mul_coeff_mul_inv	For a finite field $k$, put
a1bda19b475a	1356	Chain recurrence and exact MF radicals		sec:chain-core	formalized	GroupApproximation.ClopenCrossedProduct.PrintedLaurentExpansionsUnique GroupApproximation.ClopenCrossedProduct.printedLaurentExpansionsUnique GroupApproximation.ClopenCrossedProduct.existsUnique_laurentSum GroupApproximation.ClopenCrossedProduct.laurentSum_injective	Here $\operatorname{LC}$ denotes locally constant functions and the crossed product is algebraic: its elements have unique finite Laurent expansions $\sum_j f_j u^j$.
8a557cb954fb	1356	Chain recurrence and exact MF radicals		sec:chain-core	formalized	GroupApproximation.ClopenCrossedProduct.PrintedPowersFormal GroupApproximation.ClopenCrossedProduct.printedPowersFormal GroupApproximation.ClopenCrossedProduct.unit_zpow_injective	The powers of $u$ remain formal even if $T$ has finite order.
6011dc411b20	1356	Chain recurrence and exact MF radicals		sec:chain-core	definition	GroupApproximation.IsPrintedLEFRing GroupApproximation.PrintedLEFRingDefinition GroupApproximation.printedLEFRingDefinition GroupApproximation.Pestov91.IsLEFRing	A ring is \emph{LEF} if every finite subset admits an injective map into a finite ring preserving the additions and multiplications that stay in that subset, and preserving $0$ and $1$ when present.
2d1ca8689ac6	1356	Chain recurrence and exact MF radicals		sec:chain-core	definition	GroupApproximation.IsPrintedLEFGroup GroupApproximation.PrintedLEFGroupDefinition GroupApproximation.printedLEFGroupDefinition GroupApproximation.IsLEF	A group is LEF with the analogous multiplicative definition.
b1a4887c5412	1356	Chain recurrence and exact MF radicals		sec:chain-core	formalized	GroupApproximation.PrintedLEFRingsStablyFinite GroupApproximation.printedLEFRingsStablyFinite GroupApproximation.Pestov91.IsLEFRing.isDedekindFiniteMonoid GroupApproximation.Pestov91.IsLEFRing.isStablyFiniteRing GroupApproximation.lefStablyFiniteInterface	Finite inverse-pair tables show that LEF rings are stably finite.
1d0bcc92a75f	1356	Chain recurrence and exact MF radicals		sec:chain-core	formalized	GroupApproximation.PrintedGeneralLinearGroupsOfLEFRingsLEF GroupApproximation.printedGeneralLinearGroupsOfLEFRingsLEF GroupApproximation.Pestov91.IsLEFRing.isLEF_generalLinear	Entrywise finite ring models, including the entries of inverse matrices, show that their general linear groups are LEF.
1a88ddc187c0	1356	Chain recurrence and exact MF radicals		sec:chain-core	formalized	GroupApproximation.PrintedCountableLEFGroupsMF GroupApproximation.printedCountableLEFGroupsMF GroupApproximation.isOperatorMF_of_isLEF GroupApproximation.Pestov91.IsLEFRing.isOperatorMF_generalLinear	Countable LEF groups are MF, by the regular representations of the finite groups in their local models.
49f76a64907a	1369	Chain recurrence and exact MF radicals		sec:chain-core	definition	GroupApproximation.Dynamics.IsMetricChainRecurrent GroupApproximation.Dynamics.IsChainRecurrent GroupApproximation.Dynamics.isChainRecurrent_iff_metric GroupApproximation.Dynamics.isMetricChainRecurrent_iff_of_compact GroupApproximation.Dynamics.transGen_iff_exists_seq	For a compatible metric on $X$, a point $x$ is \emph{chain recurrent} if, for every $\varepsilon>0$, there are $r\ge1$ and $x=x_0,x_1,\dots,x_r=x$ with $d(Tx_i,x_{i+1})<\varepsilon$.
d5af28721656	1369	Chain recurrence and exact MF radicals		sec:chain-core	definition	GroupApproximation.Dynamics.chainRecurrentSet GroupApproximation.Dynamics.mem_chainRecurrentSet GroupApproximation.Dynamics.chainRecurrentSet_eq_of_compact	Write $Y=\operatorname{CR}(T)$ for the chain-recurrent set.
3ebdab1c418b	1369	Chain recurrence and exact MF radicals		sec:chain-core	structural	GroupApproximation.Dynamics.chainRecurrentSet	We first construct this set in a form that also supplies finite ring models.
d8e1a694d87c	1377	Chain recurrence and exact MF radicals	lemma	lem:chain-core-models	formalized	GroupApproximation.ChainCore.printedChainCoreModelsFirstSentence GroupApproximation.ChainCore.chainRecurrentSet_nonempty GroupApproximation.ChainCore.coreModelsLEFStatement GroupApproximation.Dynamics.isClosed_chainRecurrentSet GroupApproximation.Dynamics.image_chainRecurrentSet	The set $Y$ is nonempty, closed and invariant, and $R_Y$ is LEF.
0ae6fc9e199c	1377	Chain recurrence and exact MF radicals	lemma	lem:chain-core-models	formalized	GroupApproximation.Dynamics.printedChainCoreCovering GroupApproximation.Dynamics.PrintedChainCoreCovering GroupApproximation.Dynamics.compl_chainRecurrentSet_subset GroupApproximation.Dynamics.exists_isClopen_apply_mem_diff GroupApproximation.Dynamics.exists_clopenPartition_subset GroupApproximation.ChainCore.PrintedChainCoreCoveringPrintedRoute GroupApproximation.ChainCore.printedChainCoreCoveringPrintedRoute GroupApproximation.ChainCore.compl_chainRecurrentSet_subset_pulledBackDefects	The complement $X\setminus Y$ is covered by translates of sets $P\setminus T(P)$, where $P$ is clopen and $T(P)\subseteq P$.
73bd8ac910aa	1377	Chain recurrence and exact MF radicals	lemma	lem:chain-core-models	formalized	GroupApproximation.Dynamics.printedChainCoreCovering GroupApproximation.Dynamics.IsWandering GroupApproximation.Dynamics.isWandering_diff_image	Each of these sets is wandering: its distinct integer translates are pairwise disjoint.
53fd5ea7d3d0	1386	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	structural	GroupApproximation.WordGraph.language GroupApproximation.WordGraph.wordGraph GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition GroupApproximation.WordGraph.PrintedSubshiftCycleConditionLEF	First suppose $X$ is a subshift over a finite alphabet.
9bc3873fb872	1386	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	definition	GroupApproximation.WordGraph.word GroupApproximation.WordGraph.language GroupApproximation.WordGraph.wordEdge GroupApproximation.WordGraph.wordGraph	Its word graph at level $r$ has the length-$r$ words as vertices and the length-$(r+1)$ words as edges, from prefix to suffix.
078684fc2a60	1386	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	definition	GroupApproximation.WordGraph.IsCyclicEdge GroupApproximation.WordGraph.CycleCondition GroupApproximation.WordGraph.isCyclicEdge_zero	Call an edge cyclic if it lies on a directed cycle, and say the subshift satisfies the cycle condition if every edge of every word graph is cyclic.
dfc6d4510272	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.PrintedSubshiftCycleConditionLEF GroupApproximation.WordGraph.printedSubshiftCycleConditionLEF GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition	A subshift satisfying the cycle condition has an LEF crossed product.
8bf7f40918d5	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.exists_radius GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition GroupApproximation.Pestov91.isLEFRing_skewMonoidAlgebra_of_periodic	Indeed, fix a finite ring table, express its entries in Laurent form, and choose a window determining all coefficient functions and their translates used in that table.
56b6a80cc911	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition GroupApproximation.WordGraph.exists_periodic_of_isCyclicEdge	At a sufficiently high word-graph level, choose cycles containing words witnessing every nonzero coefficient of every difference between distinct entries.
2ed7f807a3a6	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.exists_periodic_of_isCyclicEdge GroupApproximation.WordGraph.exists_edgeWalk_of_reflTransGen GroupApproximation.WordGraph.edge_apply_eq_of_tail_eq_init	Reading these cycles gives finite periodic models whose relevant windows all belong to the subshift.
57cd1b63930c	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition GroupApproximation.Pestov91.isLEFRing_skewMonoidAlgebra_of_periodic	Repeat each cycle so its length exceeds twice the largest absolute Laurent degree appearing in the table.
0941296cf395	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.evalFamily GroupApproximation.Pestov91.periodicModel GroupApproximation.Pestov91.shiftMatrix GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition	On the corresponding finite cyclic sets, evaluate coefficients as diagonal matrices and $u$ as the cyclic shift matrix.
4aede6d48b4d	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.evalFamily GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition GroupApproximation.Pestov91.periodicModel_mul GroupApproximation.Pestov91.eq_of_periodicModel_eq	The allowed windows preserve the specified products and sums; the separated cyclic diagonals and the chosen witnesses distinguish distinct entries.
b94a006ee638	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.WordGraph.isLEFRing_clopenCrossedProduct_of_cycleCondition GroupApproximation.Pestov91.isLEFRing_skewMonoidAlgebra_of_periodic	Their product is the required finite matrix-ring model.
533771f4f22d	1392	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	structural	GroupApproximation.WordGraph.exists_periodic_of_isCyclicEdge	The periodic models need not themselves belong to the subshift.
9ea50b0ff631	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	definition	GroupApproximation.ChainCore.retainedSubshift GroupApproximation.ChainCore.retainedSubshift_eq_iInter GroupApproximation.ChainCore.isClosed_retainedSubshift GroupApproximation.ChainCore.mapsTo_shift_retainedSubshift	Retain only the cyclic edges at level $r$, and let $Z_r$ be the subshift read from bi-infinite paths in this graph.
cbf45b0e1c51	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.exists_periodic_extension GroupApproximation.ChainCore.exists_periodic_agree_retainedSubshift GroupApproximation.ChainCore.reflTransGen_word_zero_of_mem_retainedSubshift GroupApproximation.WordGraph.isCyclicEdge_window_of_periodic	Every finite path in the retained graph lies in a strongly connected component and extends to a periodic path.
1d52a79f1fef	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.cycleCondition_retainedSubshift GroupApproximation.ChainCore.exists_periodic_agree_retainedSubshift	Thus $Z_r$ has dense periodic points and satisfies the cycle condition.
f7c8d8aab016	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.retainedSubshift_nonempty GroupApproximation.ChainCore.retainedSubshift_succ_subset GroupApproximation.ChainCore.retainedSubshift_antitone	It is nonempty, and $Z_{r+1}\subseteq Z_r$, since a higher-level cycle projects to a closed walk at a lower level.
b39310f67614	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	definition	GroupApproximation.ChainCore.coreSubshift GroupApproximation.ChainCore.isClosed_coreSubshift GroupApproximation.ChainCore.mapsTo_shift_coreSubshift	Put $Y_0=\bigcap_r Z_r$.
ded9e9646e4b	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.coreSubshift_nonempty GroupApproximation.ChainCore.coreSubshift_subset	Compactness makes $Y_0$ nonempty, and all its words belong to $X$, so $Y_0\subseteq X$.
758517bf8d56	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.exists_language_retainedSubshift_eq GroupApproximation.ChainCore.exists_restrict_image_eq_of_antitone GroupApproximation.ChainCore.language_eq_image	At each fixed length the decreasing finite languages of $Z_r$ stabilize to the language of $Y_0$.
647f44a95b8a	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.cycleCondition_coreSubshift GroupApproximation.ChainCore.exists_language_retainedSubshift_eq GroupApproximation.ChainCore.cycleCondition_retainedSubshift	Consequently $Y_0$ satisfies the cycle condition too.
ffa61d258258	1408	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.mem_coreSubshift_iff	It is precisely the set of points all of whose finite words give cyclic edges in the word graphs of $X$.
048953d87f92	1421	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.reflTransGen_word_of_transGen GroupApproximation.ChainCore.windowRel GroupApproximation.ChainCore.isChainRecurrent_iff_mem_coreSubshift	Closed approximate orbits at a prescribed window scale give closed walks through the corresponding word.
ae9c3d8b9922	1421	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.transGen_of_reflTransGen GroupApproximation.ChainCore.isChainRecurrent_iff_mem_coreSubshift	Conversely, a cycle through a sufficiently long word centered at $x$ gives a closed approximate orbit at $x$: realize successive edges by points of $X$, using $x$ at the initial and final positions.
4fc54b29a740	1421	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.chainStep_windowRel_iff GroupApproximation.ChainCore.transGen_of_reflTransGen GroupApproximation.ChainCore.windowRel_mem_uniformity GroupApproximation.ChainCore.exists_windowRel_subset	Overlap of the words gives the required accuracy.
a08f25fce44c	1421	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.coreSubshift_eq_chainRecurrentSet GroupApproximation.ChainCore.chainRecurrentSet_eq_preimage_coreSubshift GroupApproximation.ChainCore.isChainRecurrent_iff_mem_coreSubshift GroupApproximation.ChainCore.isMetricChainRecurrent_iff_mem_coreSubshift	Hence $Y_0=\operatorname{CR}(T)$.
d8f8d764406c	1428	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.not_reflTransGen_of_not_isCyclicEdge GroupApproximation.ChainCore.reachableCylinderUnion	A noncyclic edge $a\to b$ gives a forward-closed set of vertices: those reachable from $b$, which excludes $a$.
9c49a2efb0ca	1428	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.mapsTo_shift_reachableCylinderUnion GroupApproximation.ChainCore.reachableCylinderUnion GroupApproximation.ChainCore.reachableCylinderUnion_eq_inter GroupApproximation.ChainCore.isClopen_setOf_word_mem GroupApproximation.ChainCore.isClosed_reachableCylinderUnion	Its cylinder union $P$ satisfies $T(P)\subseteq P$.
854ec7cb0423	1428	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.shift_mem_diff_of_not_isCyclicEdge GroupApproximation.ChainCore.shift_one_injective GroupApproximation.ChainCore.diff_image_shift_nonempty_of_not_isCyclicEdge	If $x$ starts with that edge, then $Tx\in P\setminus T(P)$.
3ef2a7cdb9bd	1428	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.Dynamics.isWandering_diff_image GroupApproximation.Dynamics.image_pow_succ_subset GroupApproximation.Dynamics.printedChainCoreCovering	These defects are wandering by nesting of the translates of $P$.
3d8a2204752a	1434	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.exists_refiningClopenPartitions GroupApproximation.ChainCore.IsRefiningClopenPartitions GroupApproximation.ChainCore.exists_discreteQuotient_mesh_lt GroupApproximation.ChainCore.proj_eq_of_le	For general $X$, choose refining finite clopen partitions $\mathcal P_m$ with mesh tending to zero.
fe2bd83087c0	1434	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.itinerary GroupApproximation.ChainCore.itinerarySubshift GroupApproximation.ChainCore.continuous_itinerary GroupApproximation.ChainCore.itinerary_zpow_apply GroupApproximation.ChainCore.isClosed_itinerarySubshift GroupApproximation.ChainCore.mapsTo_shift_itinerarySubshift GroupApproximation.ChainCore.itineraryCore GroupApproximation.ChainCore.isClosed_itineraryCore GroupApproximation.ChainCore.mapsTo_shift_itineraryCore GroupApproximation.ChainCore.itineraryCore_subset GroupApproximation.ChainCore.oneBlock GroupApproximation.ChainCore.continuous_oneBlock GroupApproximation.ChainCore.oneBlock_shift GroupApproximation.ChainCore.oneBlock_itinerary GroupApproximation.ChainCore.oneBlock_image_itinerarySubshift	Let $\pi_m\colon X\to X_m$ be their itinerary subshifts, and let $Y_m$ be the cores just constructed. Refinement gives one-block factor maps $\rho_{lm}\colon X_l\to X_m$.
4bb19e581840	1434	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.wordEdge_comp GroupApproximation.ChainCore.reflTransGen_wordEdge_comp GroupApproximation.ChainCore.isCyclicEdge_comp GroupApproximation.ChainCore.cycleCondition_image_comp GroupApproximation.ChainCore.cycleCondition_oneBlock_image	Such maps preserve the cycle condition, since cycles map to closed walks.
ed348643e2ad	1434	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.oneBlock_image_itineraryCore_subset GroupApproximation.ChainCore.mapsTo_comp_coreSubshift GroupApproximation.ChainCore.generalCore GroupApproximation.ChainCore.inverseLimitCore GroupApproximation.ChainCore.mem_inverseLimitCore GroupApproximation.ChainCore.isClosed_generalCore GroupApproximation.ChainCore.mapsTo_zpow_generalCore GroupApproximation.ChainCore.itinerary_image_generalCore GroupApproximation.ChainCore.preimage_itinerary_antitone	Thus $\rho_{lm}(Y_l)\subseteq Y_m$, and
807793f12a5e	1445	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.itinerary_image_inverseLimitCore GroupApproximation.ChainCore.itinerary_image_generalCore GroupApproximation.ChainCore.inverseLimitCore_nonempty	The second equality follows from compactness in the fibers.
b180421b55ab	1445	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.PrintedItineraryIntersectionCycleCondition GroupApproximation.ChainCore.printedItineraryIntersectionCycleCondition GroupApproximation.ChainCore.cycleCondition_itinerary_image_generalCore GroupApproximation.ChainCore.cycleCondition_coreSubshift	The sets on its right decrease and satisfy the cycle condition; finite language stabilization proves that their intersection does too.
2df08eeac3cb	1445	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.comap_injective GroupApproximation.ChainCore.exists_forall_proj_eq_imp_of_locallyConstant_subtype GroupApproximation.ChainCore.exists_comap_coreFactorMap_eq	Coefficient pullback gives injective unital maps of crossed products, and every locally constant function is constant on a sufficiently fine partition.
c825bc73828a	1445	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.isLEFRing_clopenCrossedProduct_generalCore GroupApproximation.ChainCore.exists_mem_range_comap_coreFactorMap GroupApproximation.ChainCore.range_comap_coreFactorMap_mono GroupApproximation.ChainCore.subshiftCycleConditionLEFInput GroupApproximation.ChainCore.subshiftCoreCycleConditionInput	Thus $R_{Y_*}$ is an increasing union of LEF rings and is LEF.
c99bf0bdb029	1453	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.chainRecurrentSet_subset_generalCore GroupApproximation.Dynamics.mapsTo_chainRecurrentSet	Chain recurrence passes to factors, so $Y\subseteq Y_*$.
e6626f95fede	1453	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.generalCore_subset_chainRecurrentSet	Conversely, if $x\in Y_*$, choose $\mathcal P_m$ with mesh below $\varepsilon$.
2583cbd0c0f2	1453	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.generalCore_subset_chainRecurrentSet	A sufficiently accurate closed chain at $\pi_m(x)$ makes the zero-coordinate symbol of each next point equal the one-coordinate symbol of the preceding point.
3b218f92cd81	1453	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.generalCore_subset_chainRecurrentSet	Lift the intermediate points arbitrarily to $X$, with both endpoint lifts equal to $x$.
fb195144e5c2	1453	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.generalCore_subset_chainRecurrentSet	Consecutive lifts satisfy the $\varepsilon$-chain condition because they lie in the same partition atom after shifting.
8921296d639a	1453	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.generalCore_eq_chainRecurrentSet GroupApproximation.ChainCore.chainRecurrentSet_subset_generalCore	Hence $Y_*=Y$.
042966c81c7e	1462	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ChainCore.pulledBackDefect GroupApproximation.ChainCore.isClopen_pulledBackDefect GroupApproximation.ChainCore.mapsTo_pulledBackDefect GroupApproximation.ChainCore.zpow_succ_mem_pulledBackDefect_diff GroupApproximation.ChainCore.exists_mem_zpow_image_pulledBackDefect_diff GroupApproximation.ChainCore.compl_chainRecurrentSet_subset_pulledBackDefects GroupApproximation.ChainCore.PrintedPulledBackDefectsCover GroupApproximation.ChainCore.printedPulledBackDefectsCover	Pull back the symbolic defects to cover $X\setminus Y$ by their translates.
549aa93e832f	1462	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ClopenCrossedProduct.printedDefectsAvoidY GroupApproximation.ClopenCrossedProduct.defectT_mul_defectS GroupApproximation.ClopenCrossedProduct.defectS_mul_defectT GroupApproximation.ClopenCrossedProduct.notMem_diff_image_of_mem	They avoid $Y$: for any compressed clopen $P$, set $p=1_P$, $d=1_{P\setminus T(P)}$ and calculate
bba38420cf8b	1468	Chain recurrence and exact MF radicals	proof	lem:chain-core-models	formalized	GroupApproximation.ClopenCrossedProduct.printedRestrictionKillsDefect GroupApproximation.ClopenCrossedProduct.restrict GroupApproximation.ClopenCrossedProduct.restrict_defectD_eq_zero	Restriction to the directly finite ring $R_Y$ forces $d|_Y=0$.
eda117e756e6	1471	Chain recurrence and exact MF radicals		lem:chain-core-models	definition	GroupApproximation.ChainCore.IsLocallyMatricial GroupApproximation.ChainCore.IsLocallyMatricialIn GroupApproximation.ChainCore.IsLocallyMatricialIn.exists_idempotent	Call an algebra \emph{locally matricial} if every finite subset is contained in a finite product of full matrix algebras over its coefficient field; these subalgebras may have their own local identities.
